0.0813543	0.018668678	-0.121369176	0.022978675	-0.058992025	0.094054274	0.03919039	0.124591455	-0.1083465	0.11169481	0.06620103	0.008364096	-0.048380807	-0.058850054	0.09604535	0.08337248	-0.13322543	0.10941372	-0.06672434	0.06301877	0.014243958	0.059974343	0.04036752	0.069744654	-0.029955825	0.003278682	0.10581712	-0.03492072	0.06163322	-0.025126712	-0.12908712	0.026870312	-0.015066674	0.04818648	0.12012696	-0.058617342	-0.1204501	-0.1239337	-0.07248486	-0.040147964	-0.03985245	0.03761017	0.064914666	0.03268342	-0.032379217	-0.12593797	0.056834415	0.044166066	0.12780339	0.047247395	-0.12861402	-0.120345555	-0.09670417	-0.12580512	0.09419645	0.13860059	0.12872492	0.07035381	0.004347498	-0.07163562	0.050843086	-0.060316015	0.1225255	-0.010686551
-0.051871415	0.098818965	-0.047298025	0.07331913	0.07607058	-0.106936395	0.0008892906	-0.06958132	0.036876965	-0.043066084	-0.13660274	0.011311052	-0.050915223	0.033792313	-0.11934506	-0.103366256	-0.14237173	-0.06180984	0.033538688	-0.019321997	0.06175448	-0.07080207	0.05197171	-0.045940198	0.047269545	0.11082257	0.0032392335	-0.142616	0.062771834	0.0055374666	-0.014911953	0.12382092	-0.027910925	0.00029527734	0.058995508	-0.03141881	0.06587986	0.10903487	0.09661564	-0.12874031	0.024777187	0.096259974	0.0474392	-0.080081455	-0.07842971	0.12135879	-0.03284872	-0.13583674	0.038565565	0.13040155	-0.04066456	-0.123192266	-0.12559067	0.098597035	-0.1351331	0.07145878	0.1390144	-0.031496815	-0.13407864	0.10759026	0.12079436	0.10354519	0.09412122	-0.10409522
-0.12101453	-0.0074902475	0.10282755	-0.0037150504	-0.10575443	-0.058001123	-0.083836645	-0.06899445	-0.06689539	-0.12903585	0.059480403	-0.112500995	0.08133275	-0.0439968	-0.01776271	0.055100083	0.021387056	0.06995144	0.07833865	0.13184163	0.093171224	0.124556616	0.006770049	0.057162017	0.12132781	0.09163565	-0.1275454	-0.037168074	0.035504322	0.07138516	0.106113404	0.024257304	0.12129128	0.0034346052	-0.033460155	-0.0019916112	0.03591847	0.038816173	-0.088284105	-0.121144004	0.09915051	-0.053165283	0.04247068	-0.045474064	-0.071018085	0.06882253	0.051834885	-0.019929975	-0.019128468	-0.07151631	0.012639959	0.015501951	-0.10004819	0.045749426	-0.07274719	-0.0754678	-0.08621063	0.08262415	-0.09801149	0.043373927	-0.018603418	0.08633833	-0.1219317	-0.045880914
0.060233645	0.10147821	0.08934974	0.090164416	0.085430816	-0.09301871	0.032288235	-0.058166243	0.015708363	0.026348647	0.019296296	-0.025594268	-0.018199885	0.098804615	0.03928557	0.0424495	-0.027119366	0.042275354	-0.10295571	-0.072400585	0.07621923	0.040922295	0.039688952	-0.06836013	0.1147785	0.11841642	-0.07264665	-0.0117603205	0.06367816	0.06347498	0.0825322	0.05435256	0.015357291	-0.078915186	-0.12971394	-0.019907743	-0.13640338	0.07356405	-0.118563466	0.13455679	0.049622044	-0.019862417	-0.08839258	-0.115576364	-0.013328724	0.09905144	0.057257567	0.010110695	0.022950765	-0.030079875	0.025696324	-0.05887351	-0.04517595	0.073904455	-0.061576188	0.059883565	-0.00525832	-0.07426011	-0.10889752	-0.115585834	0.13251166	-0.0016494715	0.035640318	0.074320555
-0.0094526205	-0.022571307	-0.040506314	-0.1036934	-0.041317884	-0.0752121	0.082255535	-0.13148837	0.016657507	0.028188769	0.065042205	-0.07252292	0.052134927	-0.07553795	-0.04167667	-0.011427482	0.040348664	-0.027031278	0.10667382	-0.049097884	0.12025171	0.01174519	-0.07896306	-0.12428309	-0.07124177	-0.12906669	-0.12705453	0.120038524	0.048431035	0.12797473	0.069574	-0.07005131	-0.119999446	0.077573664	0.11768596	0.03733986	-0.026441028	0.085964665	0.085116364	0.12643065	-0.019465605	0.08906753	-0.04210633	0.068148375	0.09252901	0.13800761	-0.035247624	0.019371685	-0.06422554	-0.03332113	-0.033026885	0.030436423	0.075692266	-0.024095185	-0.030992147	0.13882837	-0.13022164	0.0265129	0.09494675	0.06474285	-0.033644374	-0.13375312	-0.009280134	-0.0024012574
0.12202421	0.053378876	0.012357641	0.08938253	-0.015964296	-0.0514153	0.114017025	0.019010067	-0.077960595	-0.086763166	-0.08906454	0.053545635	-0.097281985	0.09936207	0.08870541	-0.06921159	-0.08009269	0.054689225	0.05561334	-0.0456059	-0.121054284	-0.0003206479	-0.08676402	-0.02430803	0.13897306	0.039490692	-0.07036019	-0.0022153642	0.13100526	-0.08748349	0.0051655318	0.06271408	-0.0020341172	0.10805806	0.09812316	0.110763416	-0.022943737	-0.006535288	0.099038735	0.016387146	0.11280131	0.036163166	-0.025205733	-0.019803261	0.061287113	-0.09828345	-0.08020872	-0.0009161873	0.012442568	0.107168496	0.027621703	-0.038361397	-0.07778303	0.06834955	0.08254284	0.11321332	-0.09352218	0.109038904	0.124654464	0.028907033	-0.06475169	-0.039996002	-0.12507237	-0.06686721
0.10453963	0.06307925	-0.017918834	0.024741784	-0.0036346843	-0.106573656	-0.046037294	0.004722167	0.104743965	-0.12162083	0.04406053	-0.043673694	0.045116276	-0.043558016	0.008914412	0.058528922	-0.0016059349	-0.04782948	-0.0842193	0.119779214	0.022212753	0.018650914	-0.053366728	-0.046385847	-0.10897313	-0.013236044	-0.10196414	-0.045827486	0.0038133098	-0.0005267807	0.07094092	-0.075703375	-0.05184875	0.106890425	-0.13408472	0.13638747	0.052046075	-0.03464725	0.11016019	0.013806853	0.09534797	-0.119910136	-0.12915623	0.1220359	0.12412367	-0.09356843	-0.052631345	0.00077660405	0.04364933	0.11475314	-0.07112794	-0.011039847	-0.11840032	0.049865738	-0.00763696	-0.13612543	-0.13497639	-0.010878031	-0.08451679	0.024836386	0.10936132	-0.032855626	-0.048423797	0.04253272
-0.14053425	-0.022933992	-0.00077852467	-0.004909693	-0.019502759	-0.09084196	0.025089627	-0.021820001	-0.0012606961	-0.12988375	-0.02971346	0.13521141	-0.02727224	-0.12513076	-0.020256512	-0.054908764	-0.07371072	0.06842802	0.082578085	0.03128931	0.06440581	0.0636194	0.060019717	-0.04113487	0.14236614	0.039814766	-0.018526483	-0.117041446	0.049862344	0.06782906	-0.047773384	0.12864152	-0.062138077	-0.08652192	-0.1231355	0.060243327	0.11943254	-0.12788525	-0.04429356	-0.016052235	-0.070466995	-0.07613554	0.13353488	0.024340643	0.03131326	0.007772073	-0.03598708	0.09605102	0.09645873	0.09120729	0.13174774	0.08892412	0.12169865	0.055920772	-0.1317205	0.06421505	-0.12851593	-0.0026571713	0.06758473	0.10536599	-0.11801648	-0.066728175	0.042949952	-0.04281742
0.012639541	0.08111062	0.036620144	0.053796798	0.029336963	0.0264069	-0.0031801711	-0.05704905	-0.12394133	-0.027754119	-0.07032336	-0.13017456	-0.030513333	-0.0019350202	0.09449939	-0.0060305283	-0.11923217	0.008993879	-0.06609491	-0.0024485213	0.0015503803	-0.08674758	-0.1259229	0.026854197	0.08182949	-0.021463012	0.05337467	-0.00056545436	-0.10978991	0.119205885	-0.11458988	0.07160708	-0.00018098543	-0.11007435	-0.102388024	-0.127137	-0.13701144	-0.07431943	0.106161304	0.012032102	-0.0590931	0.07065912	0.06615796	0.09096093	-0.089209475	0.09997915	-0.02361904	0.043110613	-0.04914133	0.016934909	-0.047164477	0.018853595	-0.113982	-0.118173786	0.014559516	-0.009023366	0.06722461	0.029609831	0.09515799	-0.079029255	-0.105584666	0.048885696	0.10824709	-0.0046638628
-0.048042715	0.118465796	-0.09719181	0.03249035	-0.046547286	-0.12017621	0.11017004	0.028812896	-0.04793159	-0.10275462	0.054241512	0.048510782	-0.020111931	0.025956247	0.12586316	-0.10956211	0.124973424	-0.13020855	-0.059893932	0.07803487	-0.09564618	0.090039186	0.09543074	-0.08606274	-0.01241959	-0.105277516	-0.064098924	0.090488665	-0.057624545	-0.13483442	-0.065529115	0.08503819	0.019044764	-0.12516415	0.07830068	-0.02551692	0.08022014	0.01861209	0.04784879	-0.07764509	-0.12010099	0.08130271	-0.04143795	-0.058980122	-0.10952927	-0.0133539485	-0.017887598	-0.051430207	0.013951677	0.12804182	0.16161984	-0.054813664	-0.0213952	0.013409704	-0.012035062	-0.0651496	0.12445993	0.10221924	-0.018125605	0.043626163	-0.11668763	-0.10195784	-0.014489379	-0.03585848
